39.137322,37.965776,38.418099,38.430980,38.317661,39.285447,38.826374,39.264691,39.025070,40.440840,39.418959,40.697493,41.616267,40.667333,40.825336,41.387164,41.216487,41.490820,41.312263,41.947117,42.450942,42.681749,43.903076,42.266729,43.575634,44.871570,44.270012,45.266598,44.966033,45.491592,45.082697,45.931748,44.923997,45.506345,46.222845,45.499664,47.076964,48.085130,45.509777,45.731852,45.295324,44.746545,44.497321,44.855656,45.398561,46.082270,46.383427,46.809976,46.704238,46.985229,47.520332,47.877524,46.857102,46.821280,47.913268,48.037439,47.634905,48.440979,48.421093,51.555571,51.700831,52.420076,51.921714,52.164443,53.118537,52.985012,53.727858,53.251185,54.377117,54.010207,55.444460,54.663635,55.893806,55.252096,56.406448,57.072828,56.659663,55.916821,57.170472,56.438649,56.901558,58.413301,57.590075,56.774420,58.410618,57.845533,59.578997,59.218689,60.154197,59.848766,60.757483,61.838401,61.475809,61.374279,60.741609,59.395369,58.841982,59.391766,59.716663,59.804234,59.643120,60.067199,59.597842,59.713355
39.651942,38.557514,38.899385,38.895062,38.825544,40.061706,39.602921,39.980792,39.721417,41.225683,40.260525,41.308831,42.177899,41.306443,41.650021,42.169985,41.868707,42.203653,42.016801,42.697909,43.253880,43.376209,44.589153,42.918576,44.307974,45.420017,44.731239,45.807127,45.546826,46.296767,45.690527,46.503335,45.373469,46.015102,46.762795,45.748388,47.619436,48.346770,45.711733,45.886100,45.651839,44.949245,44.610662,44.969918,45.379263,46.166184,46.460497,46.757682,46.426046,46.871017,47.332571,47.513232,46.802261,46.535056,47.787169,47.703758,47.291046,48.350602,48.165895,51.088263,51.370386,51.997020,51.637232,51.581949,52.623049,52.630359,53.468029,52.712438,53.722944,53.300378,55.066519,54.095171,55.153076,54.534724,55.625332,56.454725,55.913505,55.114593,56.452138,55.776390,56.046028,57.575895,56.927060,55.928870,57.708635,56.999573,58.895064,58.312924,59.440060,59.262656,60.080096,60.908882,60.930411,60.638828,60.091325,58.733891,58.222008,58.451235,58.961745,59.006881,58.885451,59.185376,58.965193,59.037984
39.626925,38.606728,38.752874,38.882339,38.818885,40.098044,39.700777,40.064765,39.835857,41.482244,40.258809,41.365969,42.196581,41.403920,41.695654,42.009126,41.730385,42.201867,42.041449,42.674327,43.296514,43.011750,44.472114,42.658316,43.958374,45.493487,44.595018,45.840883,45.460566,46.090980,45.496647,46.248612,45.152444,45.647367,46.512041,45.530764,47.284512,48.019693,45.685592,45.940498,45.458415,44.983628,44.568934,44.649131,45.161018,45.904166,45.905579,46.579189,46.345241,46.678430,46.948833,47.280404,46.655164,46.236537,47.351369,47.452205,47.211373,48.024343,47.959811,50.793037,51.054272,51.724247,51.403923,51.143587,52.401326,52.238105,53.120708,52.663691,53.480740,53.313169,54.361366,53.733565,54.923511,54.296904,55.188028,55.887291,55.416332,54.939310,55.735226,55.461781,55.612965,56.741142,56.186938,55.398569,57.131467,56.466980,57.983364,57.623569,58.567393,58.497166,59.254522,60.217394,60.006542,59.810136,59.122803,57.965561,57.422444,57.847896,58.098860,58.216476,57.924441,58.286069,58.195012,57.964879
38.984492,38.047033,38.412668,38.175039,38.446334,39.344536,39.151497,39.346800,38.930983,40.592959,39.443701,40.713100,41.012899,40.869310,40.836860,41.380120,41.001016,41.344075,41.444567,42.087319,42.220167,42.310144,43.446329,41.880366,42.970823,44.327274,43.446252,44.317147,44.033602,45.098123,44.257097,45.235866,44.133117,44.676290,45.138879,44.303719,46.168213,46.935079,44.754028,44.791492,44.235692,43.642615,43.459736,43.647998,44.048185,44.894538,45.075730,45.725455,45.367634,45.609819,46.260483,46.166012,45.960708,45.470339,46.748097,46.714556,46.319879,47.357695,47.514617,50.017167,50.284916,50.677707,50.927356,50.514918,51.585637,51.536249,52.659219,51.966947,52.726599,52.622205,53.610301,53.178492,54.051362,53.620167,54.625052,55.343477,54.961451,54.428538,55.168633,54.720625,55.085530,56.021249,55.822114,54.839991,56.579267,55.639460,57.666130,56.950298,57.935382,57.806630,58.696189,59.594205,59.502708,59.246992,58.479098,57.312524,56.931913,57.194604,57.601684,57.567892,57.182737,57.634356,57.794157,57.415750
37.185689,35.267653,36.279467,36.054904,36.408013,36.786406,36.501438,36.578266,36.457265,38.173603,36.513130,38.781208,39.105989,38.207936,38.194831,39.160275,39.115914,39.220352,39.130126,39.754103,39.869837,40.448635,41.271997,40.299565,41.057200,42.392548,41.714264,42.733830,42.288006,43.005297,43.074799,43.579296,42.842572,43.237282,43.932433,43.604969,45.027305,46.097449,43.452622,43.760832,43.913490,43.005055,42.557169,43.382162,43.858830,44.825922,45.025489,45.296664,45.422405,45.639527,46.733506,46.647373,45.569400,45.441086,46.574976,46.634280,46.333877,47.059637,47.221080,50.152818,50.248143,51.015634,50.611972,51.163531,51.413182,51.459415,52.023799,52.122927,52.701786,52.588824,53.837254,53.090712,54.023359,53.315260,55.102205,55.144044,55.110609,54.547062,55.439594,54.841176,55.384808,56.645739,55.462892,54.869982,56.661508,55.941730,57.692391,57.166028,58.130022,57.733602,58.755748,59.993315,59.423303,59.493566,58.445457,57.217639,56.326393,57.028895,57.098484,57.397365,57.594584,57.999578,57.979701,57.457130
37.767047,36.488864,37.069566,36.667277,37.261539,37.710565,37.251015,37.808960,37.674020,38.846821,38.017746,39.489795,40.112561,39.612648,39.327159,39.994590,39.835262,39.955924,40.083080,40.637764,41.112340,41.444449,42.117169,41.309633,42.642856,43.414740,42.899825,43.882986,43.534487,44.465692,44.319273,44.738205,44.016480,44.687143,45.102387,44.672396,46.210967,47.131680,44.683070,45.027621,44.689418,43.836633,43.807408,44.394882,44.930584,45.461702,46.045325,46.016663,45.789578,46.455117,47.135850,47.371135,46.230413,46.347702,47.406874,47.237533,46.673638,47.777687,47.680785,50.699628,50.507968,51.574058,50.587958,51.148578,51.711457,51.671303,52.411937,52.102606,52.923102,52.599101,54.195706,53.263380,54.138876,53.399862,55.034488,55.737236,54.924422,54.254926,55.438516,54.651678,55.132894,56.660958,55.858964,54.725536,56.114031,55.983082,57.384887,57.096685,57.787407,57.692444,58.720637,59.631525,59.374115,59.090051,58.285054,56.926958,56.370375,56.788291,57.075210,57.348574,57.353653,57.643630,57.178276,57.715249
37.366278,35.614481,36.473821,36.058193,37.217793,36.948701,36.357573,37.020831,37.270524,39.073926,37.142549,39.436002,39.609791,39.195737,39.387568,39.724890,38.952750,39.620235,40.045442,40.708235,41.176726,40.709577,41.226032,41.048738,43.223341,44.287255,43.809412,44.755222,44.121934,44.992510,45.497089,45.087303,45.256314,45.543074,45.957671,46.152012,47.331303,48.825255,47.376167,47.717442,46.743140,46.821484,46.722649,46.763622,46.845673,47.894828,48.066246,48.818515,49.157064,49.419783,49.901152,50.252834,49.318176,49.722438,49.940685,49.719687,49.563980,49.950037,50.163841,53.739757,53.175926,54.448586,53.531574,53.279215,54.570423,54.664685,54.584729,55.339619,54.491405,54.808173,55.850768,56.141263,56.265812,55.364887,56.560943,57.016270,56.135195,56.259706,56.428042,56.755161,56.133878,57.820001,56.764566,56.560696,56.698594,56.907947,57.823610,57.694858,58.158233,58.907837,59.130515,60.026135,59.033428,59.549012,58.628410,56.989442,56.017678,57.613854,56.786215,57.640002,57.410479,57.448168,55.992473,57.560035
37.753494,36.096378,37.160095,36.683383,36.857022,37.511225,36.851448,37.588008,37.637275,39.011968,37.985898,39.310079,40.389653,39.235615,39.461476,39.871820,39.783964,39.969910,40.398943,40.573680,41.252204,41.345453,42.281766,40.909510,43.185677,44.056961,43.663825,44.820179,44.130663,45.134342,45.287049,44.872005,44.901141,45.592478,45.790228,45.819274,46.898933,48.116157,46.558882,46.483950,46.159577,45.675706,45.735633,45.857949,46.335053,47.230207,47.449039,47.928099,48.225958,48.040184,48.783047,49.478587,48.110903,48.450177,48.880862,48.753704,48.671192,49.591294,49.617002,53.181314,52.700392,54.102193,52.917312,53.179962,54.134139,54.332789,54.662886,54.786340,55.080571,55.112890,56.596074,56.155625,56.616582,56.064407,57.032345,57.621872,57.433065,56.742723,57.398873,57.150643,57.489320,58.820729,58.113919,57.434700,58.422737,58.415397,59.406284,59.271461,59.977212,60.639548,60.566175,61.857478,60.789617,61.229151,60.422462,58.718142,58.486831,59.152371,58.832365,59.430381,59.299775,59.533957,58.477944,59.640887
38.120112,36.690979,37.987237,37.200497,37.529436,38.116620,37.378475,38.369425,37.952143,40.192933,38.370772,39.517761,41.382280,39.549210,40.088207,40.807329,40.501505,40.545660,40.646870,40.971567,41.607619,42.263150,43.082389,41.768446,43.599422,44.794004,44.201082,45.680318,44.902666,45.439088,45.665074,46.000149,45.473352,45.804685,47.176001,46.051897,47.790747,48.881887,46.774369,46.470536,46.461429,45.700202,45.621021,45.942893,46.446597,47.326057,47.382859,47.680911,48.129369,48.113662,49.053136,49.627724,47.675741,48.095448,49.178489,48.793384,48.479365,49.527392,49.572656,52.719373,52.880977,53.724455,52.786195,53.188053,53.779203,54.074254,54.345030,54.138462,55.141944,54.706384,56.721004,55.762104,57.069836,55.759299,57.505149,57.496566,57.495663,57.002890,57.897434,57.122692,57.479088,59.150874,58.288162,57.888552,59.069715,58.696129,60.471500,59.871917,61.044128,61.118317,61.114192,62.340388,61.689598,62.421577,61.604853,59.749771,59.113471,59.995489,60.299794,60.579066,60.370594,60.898019,60.157254,60.677185
38.820639,37.395075,37.953170,37.953809,37.828592,39.053458,38.179604,38.944064,38.599191,40.244308,39.288179,40.273095,41.740004,40.051301,40.646217,41.418521,41.102043,41.262590,41.062163,41.636323,42.217776,43.119272,44.097116,42.715277,43.926018,44.717996,44.530850,45.582880,45.256901,45.320347,45.236082,46.503583,45.210298,45.946709,47.101491,45.743991,47.523087,48.528023,45.462436,45.533045,45.665654,44.698209,44.203208,44.998336,45.381908,46.045314,46.521781,46.335674,46.369965,46.809649,47.425529,47.767125,46.133568,46.598791,47.649944,47.547238,46.963371,47.908282,47.727758,50.643776,50.942663,51.676815,50.723529,51.525205,52.081871,51.993336,52.508510,51.479296,53.004203,52.196527,54.867334,53.382126,54.693953,53.568080,55.276672,55.714870,55.259741,54.348054,56.123319,54.862508,55.044979,57.382767,56.406206,55.366480,56.900311,56.321178,58.629825,57.972950,59.204921,58.807141,59.492296,60.455339,60.519417,60.459091,59.889347,58.231365,57.611124,57.886954,58.588970,58.606003,58.984311,59.014560,58.499466,58.864678
